id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
35302,True,Karaj,Monday 07AM,"صفحه لمسی 
سالم,تمیز و بدون خط و خش 
تلگرام پیام بدین 
تخفیف کوچیک پای معامله",0,NA,mobile,75000,Samsung Corbi,NA,NA
35350,False,Isfahan,Tuesday 01PM,سلام.فروش گوشی لومیا 1020 تر و تمیز بدون مشکل فقط دوربینش کمی صدا خش خش میده.فوق العاده عالی برای عکاسی.علت فروشم فقط و فقط به خاطرخرید آیفون 6.تخفیف جزئی هم داره,2,NA,web,550000,فروش لومیا 1020,NA,NA
35712,False,Tehran,Monday 01AM,"یک ماه و نیم بیشتر کار نکرده 
بدون خش 
همراه گلس و قاب 
فاکتور خریدم هست.
برای خرید پیام بدین یا تلگرام",0,NA,mobile,1000000,مدل گوشی:A$NUM,NA,NA
36010,True,Tehran,Thursday 04PM,"سلام
یه هواوی میت ۱
مشکی
بسیار سالم و تمیز
۶.۱اینچ
فول اچ دی
قیمت ۴۵۰هزار تومان
با لوازم کامل
معاوضه با همرده خودش
فقط فقط اس ام اس
تماس جواب نمیدم
ممنون از دیوار",0,NA,mobile,450000,هواوی میت ۱درحد,NA,NA
36102,True,Shiraz,Friday 06PM,رنگ سفید سالم بدون ضربه,5,NA,mobile,-1,گوشی موبایل نوت 4,NA,NA
36133,True,Mashhad,Tuesday 09AM,"ساخت کره 
با گارانتى اصلى طلایى رنگ بدون هیچ خط و خش با نو فرقى نداره
دو سیمکارت
دوربین ٨ مگ 
سى پى یو ٤ هسته اى 
صفحه ٥ اینچ فول اچ دى
٨ گیگ حافظه داخلى
معاوضه ندارم قیمت مقطوع",2,NA,mobile,420000,LG G3 beat دو سیم کارته,NA,NA
36244,True,Mashhad,Wednesday 11PM,"گوشی اصلی سالم تک سیم ویتنام یک خط کوچیک سمت راست گوشی داره باطری بسیار عالی رنگ سفید .
با ایفون 5 هم معاوضه میکنم الباقیشو سر میدم",0,NA,mobile,500000,گلکسی اس4 اصل,NA,NA
36296,True,Tabriz,Monday 02PM,"لومیا ۵۲۰
همه چیز کامل
رم ۲ گیگ روش میدم 
عکس هم میتونم تو تلگرام بدم",0,NA,mobile,170000,lumia 520,NA,NA
36426,True,Kermanshah,Friday 06PM,"گوشی در حد آک 
وسایل کامل 
صفحه نمایش 5.5فول اچ دی 
دوربین 13 فول اچ دی 
سلفی 5 اچ دی 
حافظه 16gig
قیمت مقطوع 
معاوضه هم دارم",2,NA,mobile,600000,e7 4g سفید در حدآک,NA,NA
36460,True,Tehran,Monday 02PM,"اپل 5s گلد 64 گیگ 
اصلی
سالم وتمیز 
بدون تعمیرو خط وخش
بدون رفرش
با کارتن و لوازم کامل
لوازم کامل واورجینال
خواهشافقط جهت خریدتماس بگیرید",1,NA,mobile,1200000,iphone 5s-64,NA,NA
36916,False,Shiraz,Wednesday 08AM,گوشی نوکیای ساده واصل,2,NA,mobile,50000,نوکیای نو همراه کارتون اصل  عالی,NA,NA
36919,False,Mashhad,Saturday 09AM,گوشی بسیییییار تمیزو سالم یه ماه نمیشه خریدمش اندرویدشم 6 مقطوع یاعلی,0,NA,mobile,550000,p8 liht g4,NA,NA
36970,False,Mashhad,Monday 06AM,فقط پیام بدین ال سی دی و تاچ و باتری,0,NA,mobile,-1,تاچ ال سی دی ایفون ٥اس,NA,NA
37009,False,Shiraz,Monday 05AM,آیفون ۵ اس فوق العاده تمیز و سالم به شرط کاملا سالم,2,NA,mobile,7500000,آیفون ۵ اس,NA,NA
37010,True,Tehran,Tuesday 08PM,عبپجانملتنع,1,NA,mobile,-1,oxgkxgkxtztizkt,NA,NA
37131,True,Tehran,Tuesday 02PM,باسلام ال جی k10 از اول گارد داشته بسیار نو در حد اک لوازم کامل رنگ مشکی سورمه ای بسیار قشنگ با تشکر از دیوار,0,NA,mobile,500000,ال جیk10 بسیار نو,NA,NA
37140,True,Qom,Saturday 02PM,سلام.گلد.دوسیم.فورجی.۳۲گیگ.باگارانتی.گوشه پایین زدگی داره.تصویردوربین جلولکه ریزداره.شارژ سریع.بالیبل وکیف سنسوردار.مقطوع. فقط تماس پاسخگوهستم. با تشکر,2,NA,mobile,1300000,سامسونگ نوت ۵ دوسیم,NA,NA
37151,True,Karaj,Saturday 01PM,اس5 سری اول تک سیم لوازم کامل بامهلت تست کاملا سالم 2مورد گوشش زدگی داره  معاوضه ندارم تلگرامم هستم لطفا خریدار واقعی تماس بگیره اگه بهتر سراغ دارید همون رو بگیرید تخفیف جزئی پای معامله.,2,NA,mobile,620000,samsung s5,NA,NA
37161,True,Isfahan,Friday 07AM,دو سیم کارته با شارژر اصل,2,NA,mobile,160000,گوشی موبایل هوآوی G525,NA,NA
37219,False,Qom,Saturday 08PM,"گوشی موبایل HTC one m8 کاملا سالم و تمیز در حد آک با سیم کارت رایگان
گوشی برتر سال 2014
کسب امتیاز عالی 4.4 از 5 در سایت دیجی کالا
فروش به شرط صحت و سالم و تمیز بودن
طراحی بسیار زیبا با بدنه تمام فلزی
کیفیت عالی بلندگو،صفحه نمایش،دوربین سلفی و...
حافظه 16gb قابل ارتقا تا 32gb
ایده ال برای گرفتن عکس سلفی و بازی های گوناگون
پشتیبانی از تمام شبکه های ارتباطی اینترنت و نرم افزارهای اطلاع رسانی تلگرام و وایبر و ...
اقلام همراه گوشی :جعبه گوشی همراه با هولوگرام، دفترچه‌ راهنما ، کابل USB ، شارژر ، هندزفری",4,NA,web,750000,گوشی موبایل HTC one m8 سالم وتمیز درحدآک,NA,NA
37249,True,Shiraz,Saturday 08AM,بسیار تمیز و اصلی میباشد-سفارش امریکا.وسایل کامل.فقط فروشی میباشدپیام جوابگو نیستم,3,NA,mobile,600000,iPhone5(16),NA,NA
37351,False,Mashhad,Sunday 09AM,"فبلت ۶ اینچی ایکسویژن مدل ای ۶۰
x.vision E60
سالم تمیز قاب پشت طرح چرم دوربین ۵ اما کیفیتش خیلی خوبه دوربین جلو ۲.۵ 
اندروید کاربری$NUM
کارتن به همرا شارژر مخصوص و هندسفری و کابل OTG کامل میباشد 
تا بورج دو امسال گارانتی داشته 
معاوضه هم داریم ، بی زحمت فقط اس بدین",4,NA,mobile,320000,x.vision E60,NA,NA
37359,True,Tehran,Sunday 02PM,"آیفون 5 s 32 GB gray 
بدون حتی کوچکترین خط و خش در حد صفر",1,NA,mobile,1000000,iphone 5 s 32 gray,NA,NA
37819,False,Tehran,Saturday 09AM,"بدون حتی ١ خش . ١٠٠٪‏ سالم. همراه با صفحه ضد خش (screen protector) جلو و عقب . به همراه جعبه با تمامی وسایل ، ( شارژ و هندزفری ایر پادز ). همراه با کاور اورجینال apple .
فروش فوری",3,NA,web,2250000,Iphone 6s 64GB black,NA,NA
37841,True,Tabriz,Thursday 12PM,"در حدآک .رنگ مشکی . 32 گیگ .فورجی .تک سیم . وسایل کامل 
لطفا فقط پیام بدین 
مسیر شبستر ساربانقلی",2,NA,mobile,730000,الجی جی فلکس 32 گیگ,NA,NA
37873,True,Shiraz,Monday 07PM,۲۰ روز کارکرد و در حد نو.گارانتی دار.حافظه ۱۶.دوربین ۱۳.دوربین جلو ۵ با فلش.باتری ۳۱۰۰ میلی.سایز ۵.۲ اینچ.رم ۲.اندروید 6با لوازمش کامل و گلس.قیمت مقطوع.,2,NA,mobile,640000,سامسونگ J$NUM,NA,NA
38025,False,Ahvaz,Saturday 12PM,گوشی خوبیه ازش خیلی راضیم وسایلش کامل دوتا قاب ژله ای هم داره با مشتری واقعی راه میام,3,NA,mobile,-1,سامسونگ گلکسی E5,NA,NA
38047,True,Kermanshah,Friday 03PM,"گوشی سامسونگ A5 2015عاک تک سیم 4gبدون خطو خش معاوضه با گوشی همرده دوسیم هم دارم سونی باشه بهتره مدل بالاتر هم باشه سر میدم جهت تنوع گوشی عاک عاکه برای فروش600
پیام بدین 
شماره تلگرام$NUM
آیدی تل amir375377",2,NA,mobile,600000,گوشی سامسونگ A5,NA,NA
38074,True,Ahvaz,Monday 08AM,"با سلام 

✔همین اول بگم فقط تماس جواب میدم به هیچ وجه اس ام اس نفرستید خواهشا✔

گوشی و باطری و شارژر شرط اصل و سالم
گوشی مدل B۵٧۰٢, رم خور کیفیت دوربین عالی و دوسیم کارت بلوتوث دار
کاملا سالم سالم 

 
قیمت مقطوع 
یا حق",2,NA,mobile,55000,گوشی کشویی سامسونگ دوسیم کارت,NA,NA
38122,False,Qom,Wednesday 09AM,"یک عدد گوشی سامسونگ a3 سفید سالم تمییز 4g
دو ماه خریده شده",2,NA,mobile,450000,گوشی سامسونگa3,NA,NA
38303,True,Tehran,Sunday 03PM,"6s 64بدون یه نقطه 
بیاید تلگرام آنلاین هستم
گوشی فوق العادست یه ماه دستم بوده",0,NA,mobile,2050000,6s 64 gray     6s 64,NA,NA
38584,True,Isfahan,Wednesday 12PM,بسیار تمیز و سالم،معاوضه ندارم فقط فروش،باتمام لوازم، فقط تماس,1,NA,mobile,350000,گوشی سونیc درحد اک,NA,NA
38641,True,Karaj,Saturday 06AM,"گوشی۲ساله ازش استفاده نشده 
تنها ایرادیم ک داره گوشی از دستم افتاده تاچش ی ترک برداشته و دوربین جلوش از کار افتاده همین ک اینم مشکل نداره دوربین پشتش سالمه و تاچش عالی کار میکنه
وسایلم هیچی نداره فقط خوده گوشیه
لطفا پیام بدید ممنون",3,NA,mobile,130000,Samsung S2 Plas,NA,NA
38667,False,Tehran,Friday 04PM,گوشی خدایی تمیزه ولی نمیگم در حد هستش چون چند وقته دارم باهاش کار میکنم رفلش یا ریپک یا از این جور چرتو پرتا نیست ای او اس ١٠ حسگر اثر انگشت عالی از این بابت اطمینان میدم تا حالا تعمیر نرفته باطری عالی ببر به هر خدایی دوست داشتی نشون بده لوازم کامل تخفیف پای معامله با تشکر از دیوار,3,NA,mobile,800000,اپل ٥ اس ١٦ گیگ گری,NA,NA
38797,False,Shiraz,Thursday 03PM,فروش گوشی سامسونگ به علت خرید گوشی جدید از همه لحاظ عالی,2,NA,mobile,500000,گوشی سامسونگ گرند در حد نو سالم,NA,NA
39212,True,Kermanshah,Tuesday 02PM,در حد اک ضمانتی وسایل کامل,1,NA,mobile,400000,گوشی z10در حد ضمانتی,NA,NA
39231,True,Karaj,Monday 05PM,گوشی در حد اک رنگ سفید ٢روز استفاده کردم,0,NA,mobile,600000,گوشی هواوی مدل honor 6,NA,NA
39321,False,Mashhad,Sunday 06AM,9 ماه کارکرد,0,NA,mobile,-1,P8 light,NA,NA
39364,False,Mashhad,Thursday 04AM,گوشی سامسونگ تاشوسالم باکارتن ودفترچه وشارژرتمیزوعالی,1,NA,web,25000,گوشی سامسونگ تاشو,NA,NA
39380,True,Qom,Thursday 08AM,"باسلام
گوشی رنگ مشکی باگارانتی اصلی
کاملا سالم وبدونه کوچکترین خط وخش
لوازم کامل واصلی
لیبل گلس ودوتاگارد
دوسیم
فورجی
او تی جی
باتشکر",2,NA,mobile,720000,A3(2016)واقعادرحد,NA,NA
39894,True,Tehran,Wednesday 12PM,"گوشیو۳ماه خریدم

$NUMآرش",2,NA,mobile,1850000,سامسونگ گلکسیs7edje,NA,NA
40042,True,Tehran,Thursday 01PM,"گوشی دارای 16 GB حافظه داخلی + 8 GB حافظه خارجی 
نوع صفحه نمایش : Super  AMOLED

**ساعت تماس از ساعت ٤ تا ١١ شب
(برای مشتری جای تخفیف هم داره )
( فوری)",5,NA,mobile,450000,Galexy S4,NA,NA
40108,False,Mashhad,Sunday 10AM,"گوشی ایفون 6s،16G
بسیار عالی در حد اک فقط سه ماه کارکرد رنگ گری",3,NA,mobile,2000000,گوشی موبایل اپل 6s,NA,NA
40227,False,Tehran,Thursday 05PM,"Apple 6s plus rose gold 64G
با تمامی وسایل
+قاب چرمی
فقط sms",5,NA,mobile,2900000,Apple 6s plus rose gold 64G,NA,NA
40404,True,Shiraz,Friday 07AM,تعمیر نشده....به همراه تعدادی کاور...باطری و شارژر فابریک...لبه های دورش رنگ پریدگی داره ولی ضربه نداره...,1,NA,mobile,350000,فروش galaxy e5,NA,NA
40446,True,Shiraz,Friday 11AM,گوشی سامسونگ J7 Prime رنگ مشکی-دارای برچسب شیشه ای صفحه نمایش-استفاده در حد دو روز-کاملا تمیز و سالم-بدون هیچ گونه خط و خش-48 ساعت مهلت تست دارد.,2,NA,mobile,890000,گوشی سامسونگ J7 Prime مشکی,NA,NA
40550,False,Isfahan,Thursday 09AM,نوکیا تمیز عالی معاوضه باگوشی مدل بالاتراندرویددار,1,NA,mobile,70000,موبایل نوکیا,NA,NA
40556,False,Tehran,Tuesday 09AM,"سلام لطفا تمام توضیحاتو بخونید بعدا تماس بگیرید
پیامک پاسخگو نیستم.

گوشی اصلی و با ضمانت اینتر میباشد.
قیمت پایین گذاشتم تا زود به فروش برسه.
۳۲گیگ حافظه داخلی و دوسیم کارت.ومشگی میباشد
شارژر و حنسفری و کارتن دارد
گوشه هایه گوشی خط و خش داره ولی صفحه گوشی خط و خش نداره
زدخش و قاب ای فیس دارد
گوشی کاملا صحیح و سالم میباشد 
تمام توضیحاتو دادم  جایه سوال دیگه نمونده لطفا اگه خریدار هستید تماس بگیرید 
تعویض هم فقط و فقط با سامسونگ نوت ۵وj5و j7دارم",1,NA,mobile,1590000,گوشی سامسونگs7ایج اصلی,NA,NA
40648,True,Tehran,Sunday 06AM,"با سلام ایفون 5s 32GB مشکی
کاملا سالم یه کم پشت گوشی خط و خش داره با جعبه و لوازم هندزفری استفاده نشده
با تشکر",2,NA,web,900000,ایفون 5s 32 GB LLA,NA,NA
40692,True,Qom,Tuesday 09AM,"فروش
گوشی سامسونگ طرح A7
حافظه داخلی 32 گیگ
دو سیمکارته
رم هم میخوره 
تازه چند روزه خریدمش ، هندزفریش فقط تست شده
 گوشی خیلی خوبیه اصلا استفاده نشده
لیبل گلس و قاب ژله ای هم داره
هیچ مشکلی نداره میتونید تستش کنید 

فقط به علت مالی میخوام زودتر بفروشمش

اگه توضیح بیشتری میخواید تماس بگیرید.",3,NA,mobile,600000,سامسونگ A7 2016,NA,NA
